ano_mes,uasg,codigo_etapa,quantidade
2022-07-01,52000,103,2165.0
2022-07-01,52000,105,538.0
2022-07-01,52000,413,20.0
2022-07-01,52000,414,1790.0
2022-07-01,52100,101,13052.0
2022-07-01,52100,103,3413.0
2022-07-01,52100,105,1387.0
2022-07-01,52100,414,1295.0
2022-07-01,53000,101,4836.0
2022-07-01,53000,103,1897.0
2022-07-01,53000,105,881.0
2022-07-01,53000,414,541.0
2022-07-01,60000,101,3035.0
2022-07-01,60000,103,896.0
2022-07-01,60000,105,21.0
2022-07-01,60000,414,105.0
2022-07-01,62000,101,3076.0
2022-07-01,62000,103,1098.0
2022-07-01,62000,105,28.0
2022-07-01,62000,414,272.0
2022-07-01,62000,417,120.0
2022-07-01,62200,101,10262.0
2022-07-01,62200,103,5287.0
2022-07-01,62200,105,140.0
2022-07-01,62200,405,60.0
2022-07-01,62200,414,635.0
2022-07-01,62300,101,20005.0
2022-07-01,62300,103,5761.0
2022-07-01,62300,105,587.0
2022-07-01,62300,107,63.0
2022-07-01,62300,414,318.0
2022-07-01,62300,415,210.0
2022-07-01,62400,101,38534.0
2022-07-01,62400,103,6520.0
2022-07-01,62400,105,1339.0
2022-07-01,62400,414,1240.0
2022-07-01,62400,417,60.0
2022-07-01,62500,101,2982.0
2022-07-01,62500,103,1272.0
2022-07-01,62500,105,104.0
2022-07-01,62500,414,160.0
2022-07-01,62500,417,85.0
2022-07-01,62600,101,16379.0
2022-07-01,62600,103,60578.0
2022-07-01,62600,105,498.0
2022-07-01,62600,107,60.0
2022-07-01,62600,414,2733.0
2022-07-01,64000,101,10270.0
2022-07-01,64000,103,1831.0
2022-07-01,64000,105,115.0
2022-07-01,64000,414,880.0
2022-07-01,65701,101,5552.0
2022-07-01,65701,103,1275.0
2022-07-01,65701,105,427.0
2022-07-01,65701,414,202.0
2022-07-01,65704,101,7121.0
2022-07-01,65704,103,1760.0
2022-07-01,65704,105,407.0
2022-07-01,65704,414,566.0
2022-07-01,65704,417,21.0
2022-07-01,65704,419,130.0
2022-07-01,65706,101,3349.0
2022-07-01,65706,103,2533.0
2022-07-01,65706,105,189.0
2022-07-01,65706,414,196.0
2022-07-01,65720,101,51801.0
2022-07-01,65720,103,17761.0
2022-07-01,65720,105,2313.0
2022-07-01,65720,201,777.0
2022-07-01,65720,203,469.0
2022-07-01,65720,413,21.0
2022-07-01,65720,414,3025.0
2022-07-01,65720,417,315.0
2022-07-01,65741,101,3092.0
2022-07-01,65741,103,1945.0
2022-07-01,65741,105,22.0
2022-07-01,65741,405,99.0
2022-07-01,65741,414,254.0
2022-07-01,67200,101,2044.0
2022-07-01,67200,103,1005.0
2022-07-01,67200,105,40.0
2022-07-01,67200,414,181.0
2022-07-01,67200,417,20.0
2022-07-01,71000,101,5736.0
2022-07-01,71000,103,1793.0
2022-07-01,71000,105,226.0
2022-07-01,71000,414,665.0
2022-07-01,71000,417,270.0
2022-07-01,71100,101,4690.0
2022-07-01,71100,103,1243.0
2022-07-01,71100,105,655.0
2022-07-01,71100,407,79.0
2022-07-01,71100,414,450.0
2022-07-01,71210,101,2329.0
2022-07-01,71210,103,2039.0
2022-07-01,71210,105,120.0
2022-07-01,71210,414,100.0
2022-07-01,80000,101,9383.0
2022-07-01,80000,103,2656.0
2022-07-01,80000,105,21.0
2022-07-01,80000,414,667.0
2022-07-01,81000,101,9289.0
2022-07-01,81000,103,9629.0
2022-07-01,81000,105,520.0
2022-07-01,81000,414,273.0
2022-07-01,81146,101,339.0
2022-07-01,81146,102,64.0
2022-07-01,81146,103,305.0
2022-07-01,81146,104,41.0
2022-07-01,81147,101,497.0
2022-07-01,81147,102,65.0
2022-07-01,81147,103,381.0
2022-07-01,81147,104,50.0
2022-07-01,81148,101,536.0
2022-07-01,81148,102,119.0
2022-07-01,81148,103,356.0
2022-07-01,81148,104,95.0
2022-07-01,81200,101,7101.0
2022-07-01,81200,103,18731.0
2022-07-01,81200,414,14.0
2022-07-01,81310,101,3245.0
2022-07-01,81310,103,1592.0
2022-07-01,81310,105,100.0
2022-07-01,81310,107,20.0
2022-07-01,81310,414,500.0
2022-07-01,81401,101,1507.0
2022-07-01,81401,103,1418.0
2022-07-01,81401,414,62.0
2022-07-01,81402,101,2448.0
2022-07-01,81402,103,2773.0
2022-07-01,81402,105,30.0
2022-07-01,81402,414,20.0
2022-07-01,81600,101,5063.0
2022-07-01,81600,103,6851.0
2022-07-01,81600,105,394.0
2022-07-01,81600,414,334.0
2022-07-01,82000,101,7406.0
2022-07-01,82000,103,6001.0
2022-07-01,82000,105,273.0
2022-07-01,82000,414,524.0
2022-07-01,82019,101,839.0
2022-07-01,82019,102,300.0
2022-07-01,82019,103,757.0
2022-07-01,82019,104,298.0
2022-07-01,82024,101,520.0
2022-07-01,82024,103,527.0
2022-07-01,82025,101,446.0
2022-07-01,82025,102,171.0
2022-07-01,82025,103,364.0
2022-07-01,82025,104,153.0
2022-07-01,82115,101,585.0
2022-07-01,82115,103,685.0
2022-07-01,82117,101,442.0
2022-07-01,82117,102,103.0
2022-07-01,82117,103,534.0
2022-07-01,82117,104,121.0
2022-07-01,82118,101,461.0
2022-07-01,82118,102,98.0
2022-07-01,82118,103,491.0
2022-07-01,82118,104,134.0
2022-07-01,82200,101,4246.0
2022-07-01,82200,103,7467.0
2022-07-01,82200,105,40.0
2022-07-01,82512,101,534.0
2022-07-01,82512,102,53.0
2022-07-01,82512,103,465.0
2022-07-01,82512,104,96.0
2022-07-01,82700,101,6863.0
2022-07-01,82700,103,4350.0
2022-07-01,82700,105,300.0
2022-07-01,82700,107,40.0
2022-07-01,82700,414,300.0
2022-07-01,83000,101,5877.0
2022-07-01,83000,103,3855.0
2022-07-01,83000,105,46.0
2022-07-01,83000,414,566.0
2022-07-01,83123,101,1104.0
2022-07-01,83123,103,820.0
2022-07-01,83140,101,469.0
2022-07-01,83140,102,120.0
2022-07-01,83140,103,377.0
2022-07-01,83140,104,176.0
2022-07-01,83142,101,196.0
2022-07-01,83142,102,191.0
2022-07-01,83142,103,283.0
2022-07-01,83142,104,287.0
2022-07-01,83143,101,344.0
2022-07-01,83143,102,60.0
2022-07-01,83143,103,473.0
2022-07-01,83143,104,83.0
2022-07-01,83200,101,6232.0
2022-07-01,83200,103,6800.0
2022-07-01,83320,101,2251.0
2022-07-01,83320,103,1772.0
2022-07-01,83320,105,56.0
2022-07-01,83340,101,2146.0
2022-07-01,83340,102,89.0
2022-07-01,83340,103,2202.0
2022-07-01,83340,104,121.0
2022-07-01,83340,105,60.0
2022-07-01,83340,414,433.0
2022-07-01,83350,101,1121.0
2022-07-01,83350,103,1281.0
2022-07-01,83350,105,63.0
2022-07-01,83350,414,294.0
2022-07-01,83401,101,2409.0
2022-07-01,83401,103,2113.0
2022-07-01,83401,414,89.0
2022-07-01,83511,101,345.0
2022-07-01,83511,102,197.0
2022-07-01,83511,103,275.0
2022-07-01,83511,104,270.0
2022-07-01,83601,101,5166.0
2022-07-01,83601,103,11354.0
2022-07-01,83601,105,246.0
2022-07-01,83601,414,328.0
2022-07-01,83602,101,4207.0
2022-07-01,83602,103,7084.0
2022-07-01,83602,105,244.0
2022-07-01,83602,414,292.0
2022-07-01,83602,417,57.0
2022-07-01,83701,101,6692.0
2022-07-01,83701,103,4793.0
2022-07-01,83701,105,126.0
2022-07-01,83701,414,520.0
2022-07-01,83702,101,4389.0
2022-07-01,83702,103,2704.0
2022-07-01,83702,105,192.0
2022-07-01,83702,414,210.0
2022-07-01,83702,415,52.0
2022-07-01,83800,101,4645.0
2022-07-01,83800,103,6808.0
2022-07-01,83800,105,806.0
2022-07-01,83800,413,20.0
2022-07-01,83800,414,441.0
2022-07-01,84000,101,5820.0
2022-07-01,84000,103,4152.0
2022-07-01,84000,105,180.0
2022-07-01,84000,414,292.0
2022-07-01,84115,101,243.0
2022-07-01,84115,102,73.0
2022-07-01,84115,103,228.0
2022-07-01,84115,104,88.0
2022-07-01,84122,101,449.0
2022-07-01,84122,103,317.0
2022-07-01,84124,101,711.0
2022-07-01,84124,102,476.0
2022-07-01,84124,103,542.0
2022-07-01,84124,104,417.0
2022-07-01,84310,101,1476.0
2022-07-01,84310,103,1324.0
2022-07-01,84310,105,129.0
2022-07-01,84310,414,115.0
2022-07-01,84400,101,1575.0
2022-07-01,84400,103,1892.0
2022-07-01,84400,414,60.0
2022-07-01,84513,101,749.0
2022-07-01,84513,103,446.0
2022-07-01,84514,101,463.0
2022-07-01,84514,103,299.0
2022-07-01,84700,101,5503.0
2022-07-01,84700,103,3947.0
2022-07-01,84700,105,392.0
2022-07-01,84700,201,19.0
2022-07-01,84700,414,403.0
2022-07-01,84900,101,11650.0
2022-07-01,84900,103,4905.0
2022-07-01,84900,105,61.0
2022-07-01,84900,414,171.0
2022-07-01,85000,101,5632.0
2022-07-01,85000,103,3088.0
2022-07-01,85000,105,60.0
2022-07-01,85000,107,1995.0
2022-07-01,85000,414,369.0
2022-07-01,85200,101,3994.0
2022-07-01,85200,103,6064.0
2022-07-01,85340,101,1438.0
2022-07-01,85340,103,1433.0
2022-07-01,85340,105,20.0
2022-07-01,85340,414,361.0
2022-07-01,85342,101,964.0
2022-07-01,85342,103,610.0
2022-07-01,85342,414,100.0
2022-07-01,85344,101,1663.0
2022-07-01,85344,103,1185.0
2022-07-01,85344,105,63.0
2022-07-01,85344,414,252.0
2022-07-01,85400,101,1280.0
2022-07-01,85400,103,888.0
2022-07-01,85400,414,40.0
2022-07-01,85511,101,229.0
2022-07-01,85511,102,230.0
2022-07-01,85511,103,191.0
2022-07-01,85511,104,288.0
2022-07-01,85600,101,4038.0
2022-07-01,85600,103,5848.0
2022-07-01,85600,105,258.0
2022-07-01,85600,414,509.0
2022-07-01,85600,417,61.0
2022-07-01,86800,101,3463.0
2022-07-01,86800,103,4271.0
2022-07-01,86800,105,211.0
2022-07-01,86800,413,19.0
2022-07-01,86800,414,164.0
2022-07-01,87310,101,1231.0
2022-07-01,87310,103,925.0
2022-07-01,87400,101,1933.0
2022-07-01,87400,103,1135.0
2022-07-01,87700,101,7852.0
2022-07-01,87700,103,2255.0
2022-07-01,87700,105,202.0
2022-07-01,87700,107,20.0
2022-07-01,87700,417,317.0
2022-07-01,87900,101,3947.0
2022-07-01,87900,103,8216.0
2022-07-01,87900,414,145.0
2022-07-01,88000,101,5137.0
2022-07-01,88000,103,3743.0
2022-07-01,88000,105,42.0
2022-07-01,88000,414,231.0
2022-07-01,88133,101,709.0
2022-07-01,88133,102,78.0
2022-07-01,88133,103,513.0
2022-07-01,88133,104,48.0
2022-07-01,88200,101,8256.0
2022-07-01,88200,103,13229.0
2022-07-01,88511,101,579.0
2022-07-01,88511,102,26.0
2022-07-01,88511,103,715.0
2022-07-01,88511,104,36.0
2022-07-01,89000,101,7323.0
2022-07-01,89000,103,3467.0
2022-07-01,89000,105,20.0
2022-07-01,89000,414,238.0
2022-07-01,89144,101,342.0
2022-07-01,89144,102,133.0
2022-07-01,89144,103,362.0
2022-07-01,89144,104,119.0
2022-07-01,89145,101,479.0
2022-07-01,89145,103,420.0
2022-07-01,89300,101,1731.0
2022-07-01,89300,103,1339.0
2022-07-01,89300,414,84.0
2022-07-01,89330,101,1900.0
2022-07-01,89330,103,953.0
2022-07-01,89330,105,96.0
2022-07-01,89330,414,293.0
2022-07-01,89331,101,206.0
2022-07-01,89331,102,104.0
2022-07-01,89331,103,214.0
2022-07-01,89331,104,122.0
2022-07-01,91530,101,1988.0
2022-07-01,91530,103,946.0
2022-07-01,91613,101,2018.0
2022-07-01,91613,102,880.0
2022-07-01,91613,103,2508.0
2022-07-01,91613,104,869.0
2022-07-01,91619,101,1871.0
2022-07-01,91619,103,1888.0
2022-07-01,91624,101,3916.0
2022-07-01,91624,103,2894.0
2022-07-01,91665,101,2087.0
2022-07-01,91665,103,2124.0
2022-07-01,91901,101,11372.0
2022-07-01,91901,103,3882.0
2022-07-01,91901,105,8.0
2022-07-01,91901,414,340.0
2022-07-01,95180,101,8078.0
2022-07-01,95180,103,4951.0
2022-07-01,95180,414,58.0
2022-07-01,95380,101,4592.0
2022-07-01,95380,102,878.0
2022-07-01,95380,103,4348.0
2022-07-01,95380,104,709.0
2022-07-01,95380,414,105.0
2022-07-01,95400,101,6503.0
2022-07-01,95400,103,5837.0
2022-07-01,95500,101,6934.0
2022-07-01,95500,103,5479.0
2022-08-01,10100,101,2340.0
2022-08-01,10100,103,730.0
2022-08-01,10100,105,424.0
2022-08-01,10100,414,557.0
2022-08-01,11000,101,5434.0
2022-08-01,11000,103,1639.0
2022-08-01,11000,105,102.0
2022-08-01,11000,414,46.0
2022-08-01,11001,101,1720.0
2022-08-01,11001,103,690.0
2022-08-01,21000,101,10888.0
2022-08-01,21000,103,2309.0
2022-08-01,21000,105,352.0
2022-08-01,21000,414,1659.0
2022-08-01,21000,417,308.0
2022-08-01,31050,101,13213.0
2022-08-01,31050,102,20.0
2022-08-01,31050,103,5766.0
2022-08-01,31050,105,66.0
2022-08-01,31050,414,62.0
2022-08-01,32100,101,15861.0
2022-08-01,32100,103,29390.0
2022-08-01,32100,202,3.0
2022-08-01,32100,414,706.0
2022-08-01,32200,101,7001.0
2022-08-01,32200,103,12165.0
2022-08-01,32200,105,140.0
2022-08-01,32200,414,334.0
2022-08-01,32400,101,16829.0
2022-08-01,32400,103,3947.0
2022-08-01,32400,105,44.0
2022-08-01,32400,414,942.0
2022-08-01,32400,417,190.0
2022-08-01,33100,101,6390.0
2022-08-01,33100,103,7203.0
2022-08-01,33100,105,206.0
2022-08-01,33100,414,282.0
2022-08-01,44030,101,4323.0
2022-08-01,44030,103,3118.0
2022-08-01,44030,105,507.0
2022-08-01,44030,414,216.0
2022-08-01,51209,101,834.0
2022-08-01,51209,102,44.0
2022-08-01,51209,103,576.0
2022-08-01,51209,104,42.0
2022-08-01,51210,101,1753.0
2022-08-01,51210,103,947.0
2022-08-01,51212,101,5541.0
2022-08-01,51212,103,3104.0
2022-08-01,51212,105,902.0
2022-08-01,51212,414,330.0
2022-08-01,51214,101,760.0
2022-08-01,51214,103,533.0
2022-08-01,52000,101,5105.0
2022-08-01,52000,103,2146.0
2022-08-01,52000,105,785.0
2022-08-01,52000,413,22.0
2022-08-01,52000,414,2117.0
2022-08-01,52100,101,14645.0
2022-08-01,52100,103,3210.0
2022-08-01,52100,105,1604.0
2022-08-01,52100,414,1342.0
2022-08-01,53000,101,4835.0
2022-08-01,53000,103,1715.0
2022-08-01,53000,105,835.0
2022-08-01,53000,414,690.0
2022-08-01,60000,101,3013.0
2022-08-01,60000,103,846.0
2022-08-01,60000,105,23.0
2022-08-01,60000,414,115.0
2022-08-01,62000,101,3548.0
2022-08-01,62000,103,996.0
2022-08-01,62000,105,32.0
2022-08-01,62000,414,246.0
2022-08-01,62000,417,154.0
2022-08-01,62200,101,9419.0
2022-08-01,62200,103,4871.0
2022-08-01,62200,105,110.0
2022-08-01,62200,405,66.0
2022-08-01,62200,414,586.0
2022-08-01,62300,101,20860.0
2022-08-01,62300,103,4751.0
2022-08-01,62300,105,644.0
2022-08-01,62300,107,69.0
2022-08-01,62300,414,322.0
2022-08-01,62300,415,230.0
2022-08-01,62400,101,37599.0
2022-08-01,62400,103,7102.0
2022-08-01,62400,105,1336.0
2022-08-01,62400,414,1281.0
2022-08-01,62400,417,102.0
2022-08-01,62500,101,2922.0
2022-08-01,62500,103,1322.0
2022-08-01,62500,105,105.0
2022-08-01,62500,414,176.0
2022-08-01,62500,417,26.0
2022-08-01,62600,101,20528.0
2022-08-01,62600,103,61052.0
2022-08-01,62600,105,441.0
2022-08-01,62600,414,2884.0
2022-08-01,64000,101,10665.0
2022-08-01,64000,103,1860.0
2022-08-01,64000,105,132.0
2022-08-01,64000,414,924.0
2022-08-01,65701,101,5069.0
2022-08-01,65701,103,1218.0
2022-08-01,65701,105,427.0
2022-08-01,65701,414,225.0
2022-08-01,65704,101,7027.0
2022-08-01,65704,103,1907.0
2022-08-01,65704,105,476.0
2022-08-01,65704,414,621.0
2022-08-01,65704,417,23.0
2022-08-01,65704,419,159.0
2022-08-01,65706,101,3432.0
2022-08-01,65706,103,2039.0
2022-08-01,65706,105,179.0
2022-08-01,65706,414,242.0
2022-08-01,65720,101,51927.0
2022-08-01,65720,103,16960.0
2022-08-01,65720,105,2647.0
2022-08-01,65720,201,742.0
2022-08-01,65720,203,360.0
2022-08-01,65720,413,23.0
2022-08-01,65720,414,3226.0
2022-08-01,65720,417,389.0
2022-08-01,65741,101,3172.0
2022-08-01,65741,103,1663.0
2022-08-01,65741,105,484.0
2022-08-01,65741,405,78.0
2022-08-01,65741,414,299.0
2022-08-01,67200,101,2224.0
2022-08-01,67200,103,1043.0
2022-08-01,67200,105,46.0
2022-08-01,67200,414,235.0
2022-08-01,67200,417,6.0
2022-08-01,71000,101,5672.0
2022-08-01,71000,103,1921.0
2022-08-01,71000,105,298.0
2022-08-01,71000,414,787.0
2022-08-01,71000,417,392.0
2022-08-01,71100,101,4699.0
2022-08-01,71100,103,1254.0
2022-08-01,71100,105,454.0
2022-08-01,71100,405,3.0
2022-08-01,71100,407,69.0
2022-08-01,71100,414,453.0
2022-08-01,71210,101,2208.0
2022-08-01,71210,103,2092.0
2022-08-01,71210,105,110.0
2022-08-01,71210,414,110.0
2022-08-01,80000,101,9060.0
2022-08-01,80000,103,2668.0
2022-08-01,80000,105,28.0
2022-08-01,80000,414,723.0
2022-08-01,81000,101,8779.0
2022-08-01,81000,103,9119.0
2022-08-01,81000,105,558.0
2022-08-01,81000,414,907.0
2022-08-01,81146,101,486.0
2022-08-01,81146,102,30.0
2022-08-01,81146,103,425.0
2022-08-01,81146,104,23.0
2022-08-01,81147,101,480.0
2022-08-01,81147,102,88.0
2022-08-01,81147,103,382.0
2022-08-01,81147,104,65.0
2022-08-01,81148,101,585.0
2022-08-01,81148,102,89.0
2022-08-01,81148,103,360.0
2022-08-01,81148,104,84.0
2022-08-01,81200,101,6885.0
2022-08-01,81200,103,20650.0
2022-08-01,81200,414,14.0
2022-08-01,81310,101,2979.0
2022-08-01,81310,103,1249.0
2022-08-01,81310,105,110.0
2022-08-01,81310,107,22.0
2022-08-01,81310,414,550.0
2022-08-01,81401,101,1489.0
2022-08-01,81401,103,1502.0
2022-08-01,81401,414,66.0
2022-08-01,81402,101,2531.0
2022-08-01,81402,103,2370.0
2022-08-01,81402,105,43.0
2022-08-01,81402,414,22.0
2022-08-01,81600,101,5129.0
2022-08-01,81600,103,6587.0
2022-08-01,81600,105,419.0
2022-08-01,81600,414,358.0
2022-08-01,82000,101,7357.0
2022-08-01,82000,103,4677.0
2022-08-01,82019,101,794.0
2022-08-01,82019,102,350.0
2022-08-01,82019,103,695.0
2022-08-01,82019,104,304.0
2022-08-01,82024,101,467.0
2022-08-01,82024,102,53.0
2022-08-01,82024,103,476.0
2022-08-01,82024,104,50.0
2022-08-01,82024,106,3.0
2022-08-01,82025,101,445.0
2022-08-01,82025,102,112.0
2022-08-01,82025,103,358.0
2022-08-01,82025,104,101.0
2022-08-01,82115,101,558.0
2022-08-01,82115,103,730.0
2022-08-01,82117,101,505.0
2022-08-01,82117,103,567.0
2022-08-01,82118,101,528.0
2022-08-01,82118,102,89.0
2022-08-01,82118,103,483.0
2022-08-01,82118,104,74.0
2022-08-01,82200,101,4134.0
2022-08-01,82200,103,7077.0
2022-08-01,82200,105,44.0
2022-08-01,82512,101,646.0
2022-08-01,82512,103,510.0
2022-08-01,82700,101,6718.0
2022-08-01,82700,103,4094.0
2022-08-01,82700,105,330.0
2022-08-01,82700,107,44.0
2022-08-01,82700,414,330.0
2022-08-01,83000,101,5512.0
2022-08-01,83000,103,3136.0
2022-08-01,83000,105,51.0
2022-08-01,83000,414,620.0
2022-08-01,83123,101,837.0
2022-08-01,83123,103,634.0
2022-08-01,83140,101,654.0
2022-08-01,83140,102,85.0
2022-08-01,83140,103,372.0
2022-08-01,83140,104,103.0
2022-08-01,83142,101,201.0
2022-08-01,83142,102,196.0
2022-08-01,83142,103,284.0
2022-08-01,83142,104,278.0
2022-08-01,83143,101,462.0
2022-08-01,83143,102,14.0
2022-08-01,83143,103,469.0
2022-08-01,83143,104,16.0
2022-08-01,83200,101,5721.0
2022-08-01,83200,103,5918.0
2022-08-01,83320,101,2309.0
2022-08-01,83320,103,1345.0
2022-08-01,83320,105,45.0
2022-08-01,83340,101,2006.0
2022-08-01,83340,102,93.0
2022-08-01,83340,103,1602.0
2022-08-01,83340,104,103.0
2022-08-01,83340,105,88.0
2022-08-01,83340,414,462.0
2022-08-01,83350,101,1089.0
2022-08-01,83350,103,951.0
2022-08-01,83350,105,68.0
2022-08-01,83350,414,271.0
2022-08-01,83401,101,2278.0
2022-08-01,83401,103,1591.0
2022-08-01,83401,414,110.0
2022-08-01,83511,101,666.0
2022-08-01,83511,103,520.0
2022-08-01,83511,414,1.0
2022-08-01,83601,101,5039.0
2022-08-01,83601,103,10786.0
2022-08-01,83601,105,261.0
2022-08-01,83601,414,360.0
2022-08-01,83602,101,4210.0
2022-08-01,83602,103,6542.0
2022-08-01,83602,105,248.0
2022-08-01,83602,414,339.0
2022-08-01,83602,417,66.0
2022-08-01,83701,101,6995.0
2022-08-01,83701,103,4081.0
2022-08-01,83701,105,154.0
2022-08-01,83701,414,589.0
2022-08-01,83702,101,4358.0
2022-08-01,83702,103,2750.0
2022-08-01,83702,105,267.0
2022-08-01,83702,414,245.0
2022-08-01,83702,415,69.0
2022-08-01,83800,101,4694.0
2022-08-01,83800,103,5644.0
2022-08-01,83800,105,870.0
2022-08-01,83800,413,22.0
2022-08-01,83800,414,521.0
2022-08-01,84000,101,5767.0
2022-08-01,84000,103,4071.0
2022-08-01,84000,105,228.0
2022-08-01,84000,414,253.0
2022-08-01,84115,101,253.0
2022-08-01,84115,102,94.0
2022-08-01,84115,103,171.0
2022-08-01,84115,104,99.0
2022-08-01,84122,101,455.0
2022-08-01,84122,103,370.0
2022-08-01,84124,101,667.0
2022-08-01,84124,102,432.0
2022-08-01,84124,103,455.0
2022-08-01,84124,104,506.0
2022-08-01,84310,101,1573.0
2022-08-01,84310,103,1382.0
2022-08-01,84310,105,198.0
2022-08-01,84310,414,132.0
2022-08-01,84400,101,1590.0
2022-08-01,84400,103,1729.0
2022-08-01,84400,414,63.0
2022-08-01,84513,101,849.0
2022-08-01,84513,103,341.0
2022-08-01,84514,101,479.0
2022-08-01,84514,103,354.0
2022-08-01,84700,101,5604.0
2022-08-01,84700,103,4073.0
2022-08-01,84700,105,479.0
2022-08-01,84700,201,29.0
2022-08-01,84700,203,1.0
2022-08-01,84700,414,357.0
2022-08-01,84900,101,11546.0
2022-08-01,84900,103,3294.0
2022-08-01,84900,105,608.0
2022-08-01,84900,414,210.0
2022-08-01,85000,101,6648.0
2022-08-01,85000,103,3111.0
2022-08-01,85000,105,53.0
2022-08-01,85000,107,2882.0
2022-08-01,85000,414,413.0
2022-08-01,85200,101,3839.0
2022-08-01,85200,103,7925.0
2022-08-01,85340,101,1449.0
2022-08-01,85340,103,1163.0
2022-08-01,85340,105,22.0
2022-08-01,85340,414,423.0
2022-08-01,85342,101,1006.0
2022-08-01,85342,103,505.0
2022-08-01,85342,414,99.0
2022-08-01,85344,101,1628.0
2022-08-01,85344,103,878.0
2022-08-01,85344,105,69.0
2022-08-01,85344,414,276.0
2022-08-01,85400,101,1382.0
2022-08-01,85400,103,748.0
2022-08-01,85400,414,41.0
2022-08-01,85511,101,133.0
2022-08-01,85511,102,238.0
2022-08-01,85511,103,151.0
2022-08-01,85511,104,330.0
2022-08-01,85600,101,3824.0
2022-08-01,85600,103,6949.0
2022-08-01,85600,105,271.0
2022-08-01,85600,414,545.0
2022-08-01,85600,417,38.0
2022-08-01,86800,101,3181.0
2022-08-01,86800,103,3542.0
2022-08-01,86800,105,226.0
2022-08-01,86800,413,22.0
2022-08-01,86800,414,213.0
2022-08-01,87310,101,987.0
2022-08-01,87310,103,767.0
2022-08-01,87400,101,1882.0
2022-08-01,87400,103,997.0
2022-08-01,87700,101,7789.0
2022-08-01,87700,103,2103.0
2022-08-01,87700,105,244.0
2022-08-01,87700,107,22.0
2022-08-01,87700,417,313.0
2022-08-01,87900,101,4012.0
2022-08-01,87900,103,9685.0
2022-08-01,87900,414,176.0
2022-08-01,88000,101,5673.0
2022-08-01,88000,103,3507.0
2022-08-01,88000,105,46.0
2022-08-01,88000,414,275.0
2022-08-01,88133,101,764.0
2022-08-01,88133,102,128.0
2022-08-01,88133,103,602.0
2022-08-01,88133,104,100.0
2022-08-01,88200,101,7018.0
2022-08-01,88200,103,11714.0
2022-08-01,88511,101,370.0
2022-08-01,88511,102,324.0
2022-08-01,88511,103,355.0
2022-08-01,88511,104,278.0
2022-08-01,89000,101,7081.0
2022-08-01,89000,103,3294.0
2022-08-01,89000,105,22.0
2022-08-01,89000,414,264.0
2022-08-01,89144,101,313.0
2022-08-01,89144,102,151.0
2022-08-01,89144,103,327.0
2022-08-01,89144,104,168.0
2022-08-01,89145,101,436.0
2022-08-01,89145,103,408.0
2022-08-01,89300,101,1774.0
2022-08-01,89300,103,3888.0
2022-08-01,89300,414,92.0
2022-08-01,89330,101,1834.0
2022-08-01,89330,103,813.0
2022-08-01,89330,105,110.0
2022-08-01,89330,414,333.0
2022-08-01,89331,101,11.0
2022-08-01,89331,102,268.0
2022-08-01,89331,104,263.0
2022-08-01,91530,101,1910.0
2022-08-01,91530,103,838.0
2022-08-01,91613,101,2695.0
2022-08-01,91613,103,3275.0
2022-08-01,91619,101,2019.0
2022-08-01,91619,103,2142.0
2022-08-01,91624,101,3762.0
2022-08-01,91624,103,2712.0
2022-08-01,91665,101,2117.0
2022-08-01,91665,103,1935.0
2022-08-01,91901,101,12225.0
2022-08-01,91901,103,4751.0
2022-08-01,91901,414,374.0
2022-08-01,95180,101,7249.0
2022-08-01,95180,103,4321.0
2022-08-01,95180,414,59.0
2022-08-01,95380,101,4534.0
2022-08-01,95380,102,515.0
2022-08-01,95380,103,4501.0
2022-08-01,95380,104,243.0
2022-08-01,95380,414,115.0
2022-08-01,95400,101,6567.0
2022-08-01,95400,103,6195.0
2022-08-01,95500,101,6576.0
2022-08-01,95500,103,5083.0
2022-09-01,10100,101,2257.0
2022-09-01,10100,103,780.0
2022-09-01,10100,105,386.0
2022-09-01,10100,414,506.0
2022-09-01,11000,101,5391.0
2022-09-01,11000,103,1564.0
2022-09-01,11000,105,98.0
2022-09-01,11000,414,4.0
2022-09-01,11001,101,1701.0
2022-09-01,11001,103,767.0
2022-09-01,21000,101,9321.0
2022-09-01,21000,103,2093.0
2022-09-01,21000,105,330.0
2022-09-01,21000,414,1455.0
2022-09-01,21000,417,280.0
2022-09-01,31050,101,12379.0
2022-09-01,31050,102,20.0
2022-09-01,31050,103,5332.0
2022-09-01,31050,105,66.0
2022-09-01,31050,414,60.0
2022-09-01,32100,101,15459.0
2022-09-01,32100,103,27565.0
2022-09-01,32100,414,351.0
2022-09-01,32200,101,7021.0
2022-09-01,32200,103,11860.0
2022-09-01,32200,105,132.0
2022-09-01,32200,414,306.0
2022-09-01,32400,101,16619.0
2022-09-01,32400,103,4726.0
2022-09-01,32400,105,40.0
2022-09-01,32400,414,901.0
2022-09-01,32400,417,153.0
2022-09-01,33100,101,5783.0
2022-09-01,33100,103,6970.0
2022-09-01,33100,105,188.0
2022-09-01,33100,414,241.0
2022-09-01,44030,101,4207.0
2022-09-01,44030,103,3034.0
2022-09-01,44030,105,449.0
2022-09-01,44030,414,162.0
2022-09-01,51209,101,546.0
2022-09-01,51209,102,184.0
2022-09-01,51209,103,324.0
2022-09-01,51209,104,142.0
2022-09-01,51210,101,371.0
2022-09-01,51210,102,1637.0
2022-09-01,51210,103,185.0
